"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Mare de Deu de Lorda","2","2","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932039995","Tel.","(edifici av Esplugues)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Mare de Deu de Lorda","2","2","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932521908","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932521908","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Mare de Deu de Lorda","2","2","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932521908","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932039995","Tel.","(edifici av Esplugues)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Mare de Deu de Lorda","2","2","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.39658","2.109782","425581.457","4583165.009","425673.344","4583365.952","932521900","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932039995","Tel.","(edifici av Esplugues)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168164557","Centre Educatiu Betania-Patmos","#","Av","Esplugues","113","115","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.394501","2.112176","425779.251","4582932.179","425871.14","4583133.12","932039995","Tel.","(edifici av Esplugues)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164573","Escola Bogatell","#","C","Ramon Turro","74","76","67","la Vila Olimpica del Poblenou","10","Sant Marti","08005","019","BARCELONA","41.393435","2.194462","432657.165","4582746.57","432749.118","4582947.512","932250494","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164573","Escola Bogatell","#","C","Ramon Turro","74","76","67","la Vila Olimpica del Poblenou","10","Sant Marti","08005","019","BARCELONA","41.393435","2.194462","432657.165","4582746.57","432749.118","4582947.512","932250494","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164573","Escola Bogatell","#","C","Ramon Turro","74","76","67","la Vila Olimpica del Poblenou","10","Sant Marti","08005","019","BARCELONA","41.393435","2.194462","432657.165","4582746.57","432749.118","4582947.512","932250494","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164573","Escola Bogatell","#","C","Ramon Turro","74","76","67","la Vila Olimpica del Poblenou","10","Sant Marti","08005","019","BARCELONA","41.393435","2.194462","432657.165","4582746.57","432749.118","4582947.512","932250494","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164575","Centre Educatiu Bon Pastor","#","C","Sant Adria","134","134","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.435821","2.204396","433530.915","4587444.538","433622.874","4587645.523","933140451","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164575","Centre Educatiu Bon Pastor","#","C","Sant Adria","134","134","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.435821","2.204396","433530.915","4587444.538","433622.874","4587645.523","933149250","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164575","Centre Educatiu Bon Pastor","#","C","Sant Adria","134","134","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.435821","2.204396","433530.915","4587444.538","433622.874","4587645.523","933140451","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164575","Centre Educatiu Bon Pastor","#","C","Sant Adria","134","134","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.435821","2.204396","433530.915","4587444.538","433622.874","4587645.523","933149250","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164582","Escola Brasil","#","G.V.","Corts Catalanes","1108","1108","71","Provencals del Poblenou","10","Sant Marti","08020","019","BARCELONA","41.416222","2.204847","433548.623","4585268.317","433640.583","4585469.282","933086995","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164582","Escola Brasil","#","G.V.","Corts Catalanes","1108","1108","71","Provencals del Poblenou","10","Sant Marti","08020","019","BARCELONA","41.416222","2.204847","433548.623","4585268.317","433640.583","4585469.282","933086985","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164582","Escola Brasil","#","G.V.","Corts Catalanes","1108","1108","71","Provencals del Poblenou","10","Sant Marti","08020","019","BARCELONA","41.416222","2.204847","433548.623","4585268.317","433640.583","4585469.282","933086985","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164582","Escola Brasil","#","G.V.","Corts Catalanes","1108","1108","71","Provencals del Poblenou","10","Sant Marti","08020","019","BARCELONA","41.416222","2.204847","433548.623","4585268.317","433640.583","4585469.282","933086995","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164601","Escola La Caixa","#","C","Andrade","182","182","72","Sant Marti de Provencals","10","Sant Marti","08020","019","BARCELONA","41.417291","2.203062","433400.512","4585388.393","433492.471","4585589.359","933146420","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164601","Escola La Caixa","#","C","Andrade","182","182","72","Sant Marti de Provencals","10","Sant Marti","08020","019","BARCELONA","41.417291","2.203062","433400.512","4585388.393","433492.471","4585589.359","933146420","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164605","Centre Educatiu Escolapies Sant Marti - Barcelona","#","C","Joan de Peguera","42","42","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412395","2.181667","431607.369","4584861.602","431699.311","4585062.563","934569303","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164605","Centre Educatiu Escolapies Sant Marti - Barcelona","#","C","Joan de Peguera","42","42","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412395","2.181667","431607.369","4584861.602","431699.311","4585062.563","934569303","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164605","Centre Educatiu Escolapies Sant Marti - Barcelona","#","C","Joan de Peguera","42","42","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412395","2.181667","431607.369","4584861.602","431699.311","4585062.563","934569302","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164605","Centre Educatiu Escolapies Sant Marti - Barcelona","#","C","Joan de Peguera","42","42","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412395","2.181667","431607.369","4584861.602","431699.311","4585062.563","934569302","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164607","Escola Calderon de la Barca","#","C","Nil","27","29","46","el Turo de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433706","2.171545","430784.086","4587235.537","430876.02","4587436.52","934084651","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164607","Escola Calderon de la Barca","#","C","Nil","27","29","46","el Turo de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433706","2.171545","430784.086","4587235.537","430876.02","4587436.52","934084651","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164612","Escola Can Clos","#","C","Pedrera del Mussol","10","14","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.360791","2.147585","428702.616","4579159.99","428794.533","4579360.897","933326145","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164612","Escola Can Clos","#","C","Pedrera del Mussol","10","14","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.360791","2.147585","428702.616","4579159.99","428794.533","4579360.897","933326145","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164612","Escola Can Clos","#","C","Pedrera del Mussol","10","14","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.360791","2.147585","428702.616","4579159.99","428794.533","4579360.897","933326145","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164612","Escola Can Clos","#","C","Pedrera del Mussol","10","14","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.360791","2.147585","428702.616","4579159.99","428794.533","4579360.897","933326145","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164626","Escola Prosperitat","#","C","Moli","57","57","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.44471","2.18122","431603.965","4588449.485","431695.906","4588650.479","933503604","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164626","Escola Prosperitat","#","C","Moli","57","57","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.44471","2.18122","431603.965","4588449.485","431695.906","4588650.479","933503604","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164628","Centre Educatiu Abat Oliba-Spinola","#","Av","Mare de Deu de Montserrat","86","86","33","el Baix Guinardo","07","Horta-Guinardo","08024","019","BARCELONA","41.415597","2.16785","430456.07","4585227.983","430548.002","4585428.947","934565381","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164628","Centre Educatiu Abat Oliba-Spinola","#","Av","Mare de Deu de Montserrat","86","86","33","el Baix Guinardo","07","Horta-Guinardo","08024","019","BARCELONA","41.415597","2.16785","430456.07","4585227.983","430548.002","4585428.947","934565381","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164632","Escola Poble-sec","#","Pg","Exposicio","1","1","11","el Poble-sec","03","Sants-Montjuic","08004","019","BARCELONA","41.369949","2.163863","430073.976","4580163.42","430165.906","4580364.337","934416807","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164632","Escola Poble-sec","#","Pg","Exposicio","1","1","11","el Poble-sec","03","Sants-Montjuic","08004","019","BARCELONA","41.369949","2.163863","430073.976","4580163.42","430165.906","4580364.337","934416807","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164632","Escola Poble-sec","#","Pg","Exposicio","1","1","11","el Poble-sec","03","Sants-Montjuic","08004","019","BARCELONA","41.369949","2.163863","430073.976","4580163.42","430165.906","4580364.337","934416807","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164632","Escola Poble-sec","#","Pg","Exposicio","1","1","11","el Poble-sec","03","Sants-Montjuic","08004","019","BARCELONA","41.369949","2.163863","430073.976","4580163.42","430165.906","4580364.337","934416807","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164633","Escola d'Educacio Infantil Carles Riba","#","C","Pomaret","11","11","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403313","2.124864","426849.814","4583899.631","426941.713","4584100.582","932063013","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168164633","Escola d'Educacio Infantil Carles Riba","#","C","Pomaret","11","11","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403313","2.124864","426849.814","4583899.631","426941.713","4584100.582","932063013","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164633","Escola d'Educacio Infantil Carles Riba","#","C","Pomaret","11","11","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403313","2.124864","426849.814","4583899.631","426941.713","4584100.582","932063013","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168164633","Escola d'Educacio Infantil Carles Riba","#","C","Pomaret","11","11","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.403313","2.124864","426849.814","4583899.631","426941.713","4584100.582","932063013","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168164635","Escola Carlit","#","C","Roger de Flor","162","162","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.397403","2.174736","431012.247","4583202.6","431104.185","4583403.545","932652222","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168164635","Escola Carlit","#","C","Roger de Flor","162","162","07","la Dreta de Eixample","02","Eixample","08013","019","BARCELONA","41.397403","2.174736","431012.247","4583202.6","431104.185","4583403.545","932652222","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
